#Parameters = {L=14.76212419082; Lstrip=14.805091994955; Lsus=35; W=15.46391753; Wstrip=1.65; Wsus=30.927835051546; a=0; d=30.927835051546; e=0.035; epsilonefe=3.505358317; g=1.1715; h=1.58; lambda=61.855670103093; lambdaparche=33.03796639; r_x0=240.2578583; x0=4.6861540903649}
#"Frequency / GHz"	"S1,1 [Magnitude]"
#------------------------------------
5.0903000831604	-11.065729720429
5.0911998748779	-11.017416769825
5.0921001434326	-10.969449448161
5.0929999351501	-10.921829617204
5.0939002037048	-10.874554374399
5.0947999954224	-10.827621346587
5.0956997871399	-10.781031843221
5.0966000556946	-10.734783658204
5.0974998474121	-10.688874326076
5.0984001159668	-10.643301959946
5.0992999076843	-10.598068217710
5.1002001762390	-10.553168901947
5.1010999679565	-10.508602474629
5.1020002365112	-10.464370040294
5.1029000282288	-10.420467166798
5.1037998199463	-10.376894606526
5.1047000885010	-10.333651019124
5.1055998802185	-10.290732865485
5.1065001487732	-10.248141074723
5.1073999404907	-10.205874020569
5.1083002090454	-10.163929781889
5.1092000007629	-10.122305647069
5.1100997924805	-10.081001192834
5.1110000610352	-10.040015726333
5.1118998527527	-9.9993465283357
5.1128001213074	-9.9589949840739
5.1136999130249	-9.9189574893465
5.1146001815796	-9.8792314727017
5.1154999732971	-9.8398182519955
5.1163997650146	-9.8007150069171
5.1173000335693	-9.7619209133640
5.1181998252869	-9.7234339963078
5.1191000938416	-9.6852526756819
5.1199998855591	-9.6473761581922
5.1209001541138	-9.6098030120117
5.1217999458313	-9.5725337281713
5.1227002143860	-9.5355638041416
5.1236000061035	-9.4988922478233
5.1244997978210	-9.4625205846459
5.1254000663757	-9.4264436219910
5.1262998580933	-9.3906647625064
5.1272001266479	-9.3551775225249
5.1280999183655	-9.3199841492153
5.1290001869202	-9.2850827108434
5.1298999786377	-9.2504706648370
5.1307997703552	-9.2161473570740
5.1317000389099	-9.1821127098165
5.1325998306274	-9.1483643291026
5.1335000991821	-9.1149001725771
5.1343998908997	-9.0817189815440
5.1353001594543	-9.0488208846045
5.1361999511719	-9.0162044641608
5.1371002197266	-8.9838696851691
5.1380000114441	-8.9518104121150
5.1388998031616	-8.9200303783654
5.1398000717163	-8.8885260347570
5.1406998634338	-8.8572971551682
5.1416001319885	-8.8263427635890
5.1424999237061	-8.7956602793467
5.1434001922607	-8.7652484767727
5.1442999839783	-8.7351067319027
5.1451997756958	-8.7052351971345
5.1461000442505	-8.6756290786898
5.1469998359680	-8.6462919396451
5.1479001045227	-8.6172191617900
5.1487998962402	-8.5884105540995
5.1497001647949	-8.5598656485981
5.1505999565125	-8.5315815683851
5.1515002250671	-8.5035579869041
5.1524000167847	-8.4757937582403
5.1532998085022	-8.4482892305343
5.1542000770569	-8.4210400163047
5.1550998687744	-8.3940476357510
5.1560001373291	-8.3673093142637
5.1568999290466	-8.3408250364911
5.1578001976013	-8.3145923915695
5.1586999893188	-8.2886130360476
5.1595997810364	-8.2628825225445
5.1605000495911	-8.2374014470763
5.1613998413086	-8.2121676803931
5.1623001098633	-8.1871817855402
5.1631999015808	-8.1624390909038
5.1641001701355	-8.1379424677655
5.1649999618530	-8.1136895688548
5.1659002304077	-8.0896784327359
5.1668000221252	-8.0659086215958
5.1676998138428	-8.0423775912111
5.1686000823975	-8.0190867518974
5.1694998741150	-7.9960335360536
5.1704001426697	-7.9732164861102
5.1712999343872	-7.9506354560303
5.1722002029419	-7.9282872617740
5.1730999946594	-7.9061743543483
5.1739997863770	-7.8842920911500
5.1749000549316	-7.8626416175644
5.1757998466492	-7.8412202903040
5.1767001152039	-7.8200280301480
5.1775999069214	-7.7990637086363
5.1785001754761	-7.7783258190705
5.1793999671936	-7.7578131741569
5.1803002357483	-7.7375246783285
5.1812000274658	-7.7174600456276
5.1820998191833	-7.6976162245746
5.1830000877380	-7.6779940672138
5.1838998794556	-7.6585922016628
5.1848001480103	-7.6394081896425
5.1856999397278	-7.6204416497841
5.1866002082825	-7.6016919293235
5.1875000000000	-7.5831572481726
5.1883997917175	-7.5648365938206
5.1893000602722	-7.5467288675879
5.1901998519897	-7.5288328936763
5.1911001205444	-7.5111487004978
5.1919999122620	-7.4936732140003
5.1929001808167	-7.4764064918349
5.1937999725342	-7.4593462263411
5.1946997642517	-7.4424930063312
5.1956000328064	-7.4258439610580
5.1964998245239	-7.4093983029306
5.1974000930786	-7.3931562855870
5.1982998847961	-7.3771153420149
5.1992001533508	-7.3612744000927
5.2000999450684	-7.3456324030588
5.2010002136230	-7.3301887083715
5.2019000053406	-7.3149415654350
5.2027997970581	-7.2998898574271
5.2037000656128	-7.2850321754876
5.2045998573303	-7.2703677502384
5.2055001258850	-7.2558936957808
5.2063999176025	-7.2416120806089
5.2073001861572	-7.2275188156571
5.2081999778748	-7.2136145151069
5.2090997695923	-7.1998963398049
5.2100000381470	-7.1863634263904
5.2108998298645	-7.1730159245790
5.2118000984192	-7.1598503604500
5.2126998901367	-7.1468673706593
5.2136001586914	-7.1340635367972
5.2144999504089	-7.1214405106376
5.2154002189636	-7.1089941702117
5.2163000106812	-7.0967252404278
5.2171998023987	-7.0846309150903
5.2181000709534	-7.0727104996469
5.2189998626709	-7.0609628292080
5.2199001312256	-7.0493863654748
5.2207999229431	-7.0379798265299
5.2217001914978	-7.0267412467240
5.2225999832153	-7.0156704326762
5.2234997749329	-7.0047641012999
5.2244000434875	-6.9940235276809
5.2252998352051	-6.9834449126931
5.2262001037598	-6.9730277202887
5.2270998954773	-6.9627699791423
5.2280001640320	-6.9526712951332
5.2288999557495	-6.9427296677472
5.2298002243042	-6.9329431223105
5.2307000160217	-6.9233110694802
5.2315998077393	-6.9138322352271
5.2325000762939	-6.9045038722368
5.2333998680115	-6.8953251023205
5.2343001365662	-6.8862947909104
5.2351999282837	-6.8774107400463
5.2361001968384	-6.8686713376892
5.2369999885559	-6.8600753419733
5.2378997802734	-6.8516219025798
5.2388000488281	-6.8433081662881
5.2396998405457	-6.8351323399520
5.2406001091003	-6.8270950352268
5.2414999008179	-6.8191918775056
5.2424001693726	-6.8114221761283
5.2432999610901	-6.8037843703490
5.2442002296448	-6.7962776637833
5.2451000213623	-6.7888988388995
5.2459998130798	-6.7816471930555
5.2469000816345	-6.7745208532829
5.2477998733521	-6.7675178366175
5.2487001419067	-6.7606364467170
5.2495999336243	-6.7538746421952
5.2505002021790	-6.7472309694530
5.2513999938965	-6.7407039073615
5.2522997856140	-6.7342910434215
5.2532000541687	-6.7279913470436
5.2540998458862	-6.7218028391167
5.2550001144409	-6.7157224027253
5.2558999061584	-6.7097487337308
5.2568001747131	-6.7038819435019
5.2576999664307	-6.6981170949085
5.2586002349854	-6.6924545652598
5.2595000267029	-6.6868909702726
5.2603998184204	-6.6814248853159
5.2613000869751	-6.6760542354833
5.2621998786926	-6.6707781343129
5.2631001472473	-6.6655930380390
5.2639999389648	-6.6604978636646
5.2649002075195	-6.6554896367873
5.2657999992371	-6.6505674125199
5.2666997909546	-6.6457288223408
5.2676000595093	-6.6409713776469
5.2684998512268	-6.6362932811747
5.2694001197815	-6.6316935346949
5.2702999114990	-6.6271687427509
5.2712001800537	-6.6227155573651
5.2720999717712	-6.6183347437978
5.2729997634888	-6.6140228220775
5.2739000320435	-6.6097784608018
5.2747998237610	-6.6055975300238
5.2757000923157	-6.6014787891245
5.2765998840332	-6.5974205744410
5.2775001525879	-6.5934209619559
5.2783999443054	-6.5894781023439
5.2793002128601	-6.5855873516383
5.2802000045776	-6.5817486391553
5.2810997962952	-6.5779591759103
5.2820000648499	-6.5742164527757
5.2828998565674	-6.5705182003082
5.2838001251221	-6.5668624591114
5.2846999168396	-6.5632484075487
5.2856001853943	-6.5596714072268
5.2864999771118	-6.5561300381808
5.2873997688293	-6.5526220328540
5.2883000373840	-6.5491451286841
5.2891998291016	-6.5456990696147
5.2901000976562	-6.5422771451188
5.2909998893738	-6.5388809739619
5.2919001579285	-6.5355060653588
5.2927999496460	-6.5321505839850
5.2937002182007	-6.5288143601318
5.2946000099182	-6.5254915035918
5.2954998016357	-6.5221810583245
5.2964000701904	-6.5188827761732
5.2972998619080	-6.5155926426323
5.2982001304626	-6.5123069856396
5.2990999221802	-6.5090270748053
5.3000001907349	-6.5057479893429
